entity_cd,property_code,project_no,lot_no,type,area,lot_cost,lot_price,house_cost,house_price,package_cost,package_price,transfer_charges,model,model_area,sales_date,status,date_updated
Alcoves,ALC0145,ALCPH02,145,Lot Only,162.00,12326.06292,27035.09326,,,12326.06292,27035.09326,978.1296743,,0,4/13/2014,Sold,3/11/2023
Alcoves,ALC0146,ALCPH02,146,Lot Only,160.00,12203.19543,26765.60437,,,12203.19543,26765.60437,968.3795661,,0,4/3/2014,Sold,3/11/2023
Alcoves,ALC0147,ALCPH02,147,Lot Only,160.00,12063.66397,26459.56617,,,12063.66397,26459.56617,957.3071042,,0,5/14/2014,Sold,3/11/2023
Alcoves,ALC0148,ALCPH04,148,House & Lot,80.00,6745.827675,11010.03842,15557.7432,25627.36456,22303.57088,36637.40298,398.3431899,,0,6/14/2012,Sold,3/11/2023
Alcoves,ALC0149,ALCPH02,149,Lot Only,160.00,12089.62619,27453.6482,,,12089.62619,27453.6482,1078.20166,,0,8/27/2018,Sold,3/11/2023
Alcoves,ALC0150,ALCPH04,150,House & Lot,80.00,6811.952486,11117.96242,15557.7432,25627.36456,22369.69569,36745.32698,402.2478802,,0,6/14/2012,Sold,3/11/2023
Alcoves,ALC0151,ALCPH04,151,House & Lot,80.00,6729.827418,10983.92398,15557.7432,25627.36456,22287.57062,36611.28854,397.3983697,,0,6/21/2012,Sold,3/11/2023
Alcoves,ALC0152,ALCPH02,152,Lot Only,160.00,12196.46537,27696.26325,,,12196.46537,27696.26325,884.0810147,,0,10/28/2017,Sold,3/11/2023
Alcoves,ALC0153,ALCPH04,153,House & Lot,80.00,6764.849855,11041.085,15557.7432,25627.36456,22322.59305,36668.44956,399.4664554,,0,6/23/2012,Sold,3/11/2023
Alcoves,ALC0154,ALCPH04,154,House & Lot,80.00,6778.032396,11062.60057,15557.7432,25627.36456,22335.7756,36689.96513,400.2448885,,0,7/5/2012,Sold,3/11/2023
Alcoves,ALC0155,ALCPH02,155,Lot Only,161.00,12211.88017,27731.26796,,,12211.88017,27731.26796,1003.317275,,0,11/12/2014,Sold,3/11/2023
Alcoves,ALC0156,ALCPH04,156,House & Lot,81.00,6841.765717,11166.62135,15752.21499,25947.70662,22593.98071,37114.32797,404.0083606,,0,7/5/2012,Sold,3/11/2023
Alcoves,ALC0157,ALCPH04,157,House & Lot,80.00,7700.552079,10953.14201,18598.7582,31321.93929,26299.31028,42275.08129,1667.824622,HM0189,44,9/17/2016,Sold,3/11/2023
Alcoves,ALC0158,ALCPH04,158,House & Lot,80.00,8771.78179,11082.664,19029.42084,25627.36456,27801.20263,36710.02856,1686.519357,HM0190,44,3/29/2017,Sold,3/11/2023
Alcoves,ALC0159,ALCPH04,159,House & Lot,80.00,7751.876932,11026.14566,18722.72055,31530.70275,26474.59748,42556.8484,1678.940819,HM0189,44,9/30/2016,Sold,3/11/2023
Alcoves,ALC0160,ALCPH04,160,House & Lot,80.00,8733.250214,11027.26347,18945.8308,31533.89928,27679.08101,42561.16275,1539.862868,HM0190,44,9/23/2016,Sold,3/11/2023
Alcoves,ALC0161,ALCPH04,161,House & Lot,80.00,7802.652299,11098.36772,18813.40163,31737.23118,26616.05393,42835.59891,1689.938006,HM0189,44,4/20/2016,Sold,3/11/2023
Alcoves,ALC0162,ALCPH04,162,House & Lot,80.00,8480.269695,11043.92521,18749.60139,31581.54571,27229.87108,42625.47092,1681.648095,HM0190,44,1/29/2017,Sold,3/11/2023
Alcoves,ALC0163,ALCPH04,163,House & Lot,80.00,6691.86419,10921.96323,16620.35429,31232.77949,23312.21848,42154.74272,1525.158592,HM0189,44,1/25/2014,Sold,3/11/2023
Alcoves,ALC0164,ALCPH04,164,House & Lot,80.00,6711.181542,10902.87738,16668.33214,32378.16545,23379.51368,43281.04284,1565.90813,HM0196,44,5/17/2015,Sold,3/11/2023
Alcoves,ALC0165,ALCPH04,165,House & Lot,123.00,10568.16867,15871.78937,16978.21187,28800.26504,27546.38055,44672.05441,1616.234928,HM0189,44,7/17/2013,Sold,3/11/2023
Alcoves,ALC0166,ALCPH04,166,House & Lot,156.00,13412.52388,20438.34823,24105.75457,39784.19831,37518.27846,60222.54654,2178.851734,HM0156,64,8/22/2013,Sold,3/11/2023
Alcoves,ALC0167,ALCPH04,167,House & Lot,135.00,11463.3862,17216.25686,19289.09742,31747.96294,30752.48362,48964.21981,1771.525473,HM0153,64,8/4/2013,Sold,3/11/2023
Alcoves,ALC0168,ALCPH04,168,House & Lot,190.00,16294.42679,24233.0134,24249.06386,39683.52004,40543.49065,63916.53345,2312.50018,HM0156,64,8/14/2013,Sold,3/11/2023
Alcoves,ALC0169,ALCPH04,169,House & Lot,184.00,15805.38199,22937.75877,24083.63251,37854.94095,39889.0145,60792.69972,2199.479876,HM0157,64,5/20/2013,Sold,3/11/2023
Alcoves,ALC0170,ALCPH04,170,House & Lot,232.00,19589.09794,31971.86931,45117.45528,74319.35722,64706.55322,106291.2265,1156.742232,,0,7/7/2012,Sold,3/11/2023
Alcoves,ALC0171,ALCPH02,171,Lot Only,232.00,17636.49504,42578.97686,,,17636.49504,42578.97686,1586.72073,,0,4/11/2019,Sold,3/11/2023
Alcoves,ALC0172,ALCPH04,172,House & Lot,141.00,11834.89093,18856.12367,27420.52239,45168.23004,39255.41332,64024.3537,682.2145542,,0,7/26/2012,Sold,3/11/2023
Alcoves,ALC0173,ALCPH02,173,Lot Only,141.00,10732.13922,25405.12714,,,10732.13922,25405.12714,1030.059913,,0,4/11/2019,Sold,3/11/2023
Alcoves,ALC0174,ALCPH04,174,House & Lot,159.00,13369.97064,19648.77141,30921.01461,50934.38706,44290.98525,70583.15848,710.8925497,,0,7/28/2012,Sold,3/11/2023
Alcoves,ALC0175,ALCPH02,175,Lot Only,159.00,12128.7748,24289.12581,,,12128.7748,24289.12581,878.7805716,,0,3/9/2013,Sold,3/11/2023
Alcoves,ALC0176,ALCPH04,176,House & Lot,175.00,15059.28185,21539.75581,28255.78516,44735.29866,43315.06702,66275.05446,2397.831471,HM0148,80,3/22/2013,Sold,3/11/2023
Alcoves,ALC0177,ALCPH04,177,House & Lot,138.00,11574.37149,19790.39193,26837.10702,44207.20387,38411.47851,63997.5958,716.0163801,,0,7/30/2012,Sold,3/11/2023
Alcoves,ALC0178,ALCPH02,178,Lot Only,138.00,10450.95294,19932.48939,,,10450.95294,19932.48939,721.1574661,,0,4/13/2013,Sold,3/11/2023
Alcoves,ALC0179,ALCPH04,179,House & Lot,128.00,10745.3306,18372.85973,24892.38912,41003.7833,35637.71972,59376.64302,664.730065,,0,8/9/2012,Sold,3/11/2023
Alcoves,ALC0180,ALCPH02,180,Lot Only,128.00,9599.903803,18309.33345,,,9599.903803,18309.33345,662.4316843,,0,3/27/2013,Sold,3/11/2023
Alcoves,ALC0181,ALCPH04,181,House & Lot,246.00,20975.68496,30002.16958,28043.00594,44326.67635,49018.6909,74328.84593,2689.217646,HM0148,80,3/2/2013,Sold,3/11/2023
Alcoves,ALC0182,ALCPH04,182,House & Lot,129.00,11061.52041,16013.03726,14153.06074,21961.92036,25214.58115,37974.95762,1373.933967,HM0188,44,11/13/2013,Sold,3/11/2023
Alcoves,ALC0183,ALCPH04,183,House & Lot,80.00,6872.295281,9565.933505,14178.72165,22001.73951,21051.01693,31567.67301,1142.11841,HM0187,44,10/30/2013,Sold,3/11/2023
Alcoves,ALC0184,ALCPH04,184,House & Lot,80.00,6795.175931,10190.94537,18677.50997,23439.27276,25472.6859,33630.21813,1216.741292,HM0186,44,8/8/2015,Sold,3/11/2023
Alcoves,ALC0185,ALCPH04,185,House & Lot,80.00,8741.611842,13767.9188,18885.55505,31564.09133,27627.1669,45332.01014,1748.724918,HM0189,44,6/28/2017,Sold,3/11/2023
Alcoves,ALC0186,ALCPH04,186,House & Lot,80.00,7769.091779,11050.63178,18756.65675,31600.72401,26525.74853,42651.35579,1682.669298,HM0190,44,5/30/2016,Sold,3/11/2023
Alcoves,ALC0187,ALCPH04,187,House & Lot,80.00,8801.787268,11113.80355,19015.55926,31781.37193,27817.34653,42895.17547,1692.288404,HM0189,44,5/12/2017,Sold,3/11/2023
Alcoves,ALC0188,ALCPH04,188,House & Lot,80.00,9982.691222,13713.72291,20283.91774,34298.0101,30266.60896,48011.73301,1813.379092,HM0190,44,8/26/2018,Sold,3/11/2023
Alcoves,ALC0189,ALCPH04,189,House & Lot,80.00,10001.60043,13739.69943,20322.33952,34362.97737,30323.93995,48102.6768,1816.813993,HM0189,44,8/26/2018,Sold,3/11/2023
Alcoves,ALC0190,ALCPH04,190,House & Lot,80.00,6697.152758,9936.904395,15981.97266,22854.97615,22679.12542,32791.88054,1186.410238,HM0188,44,12/30/2013,Sold,3/11/2023
Alcoves,ALC0191,ALCPH04,191,House & Lot,126.00,10734.48729,16325.49731,16264.50784,23259.01481,26998.99513,39584.51212,1432.167648,HM0187,44,12/21/2013,Sold,3/11/2023
Alcoves,ALC0192,ALCPH04,192,House & Lot,118.00,9930.565514,16446.99173,16721.49562,31108.61452,26652.06113,47555.60626,1720.561834,HM0190,44,5/8/2014,Sold,3/11/2023
Alcoves,ALC0193,ALCPH04,193,House & Lot,80.00,7815.889705,11673.06438,18477.64281,34604.18009,26293.53252,46277.24446,1776.965037,HM0195,44,3/26/2016,Sold,3/11/2023
Alcoves,ALC0194,ALCPH04,194,House & Lot,80.00,9983.173439,13714.38535,20284.89756,34299.66688,30268.071,48014.05223,1813.466688,HM0190,44,8/28/2018,Sold,3/11/2023
Alcoves,ALC0195,ALCPH04,195,House & Lot,80.00,8790.768207,11099.89004,8061.053055,31741.58446,16851.82126,42841.4745,1690.169808,HM0189,44,5/27/2017,Sold,3/11/2023
Alcoves,ALC0196,ALCPH04,196,House & Lot,80.00,8796.132256,11106.6631,19207.26166,31760.95289,28003.39392,42867.61599,1691.201135,HM0190,44,5/28/2017,Sold,3/11/2023
Alcoves,ALC0197,ALCPH04,197,House & Lot,80.00,8778.802726,11082.664,19169.42085,25627.36456,27948.22357,36710.02856,1687.869247,HM0189,44,6/28/2017,Sold,3/11/2023
Alcoves,ALC0198,ALCPH04,198,House & Lot,80.00,10087.36263,18723.71034,20496.60049,41597.23846,30583.96312,60320.9488,3056.804838,HM0190,44,8/15/2020,Sold,3/11/2023
Alcoves,ALC0199,ALCPH04,199,House & Lot,80.00,9926.322819,18424.79546,20169.38229,40933.15889,30095.70511,59357.95435,2147.570788,HM0189,44,8/15/2020,Sold,3/11/2023
Alcoves,ALC0200,ALCPH04,200,House & Lot,80.00,7780.171436,11066.3913,18393.20081,31645.79044,26173.37224,42712.18174,1715.518005,HM0190,44,3/18/2016,Sold,3/11/2023
Alcoves,ALC0201,ALCPH04,201,House & Lot,123.00,10380.4484,17619.884,17157.43156,31511.16837,27537.87997,49131.05236,1777.561475,HM0189,44,9/21/2014,Sold,3/11/2023
Alcoves,ALC0202,ALCPH04,202,House & Lot,108.00,10479.46354,15502.05405,32430.04944,41539.46478,42909.51298,57041.51882,2079.012544,HM0177,76,5/12/2016,Sold,3/11/2023
Alcoves,ALC0203,ALCPH04,203,House & Lot,60.00,6540.533813,8258.5734,32577.42242,41426.90869,39117.95623,49685.48209,1893.188119,HM0165,76,3/20/2017,Sold,3/11/2023
Alcoves,ALC0204,ALCPH04,204,House & Lot,60.00,7547.272068,10368.06578,35317.8183,44614.30017,42865.09037,54982.36595,2029.930259,HM0166,76,2/27/2018,Sold,3/11/2023
Alcoves,ALC0205,ALCPH04,205,House & Lot,80.00,8647.35862,10918.81023,28797.0389,43158.04912,37444.39752,54076.85936,1997.455691,HM0178,76,10/9/2016,Sold,3/11/2023
Alcoves,ALC0206,ALCPH04,206,House & Lot,80.00,7672.95903,10913.89409,17323.76127,43138.61743,24996.7203,54052.51152,1996.556347,HM0004,76,7/25/2016,Sold,3/11/2023
Alcoves,ALC0207,ALCPH04,207,House & Lot,60.00,6486.489667,8190.333167,17699.30376,41084.59995,24185.79343,49274.93312,1877.544788,HM0165,76,5/14/2017,Sold,3/11/2023
Alcoves,ALC0208,ALCPH04,208,House & Lot,60.00,6518.045917,8230.178478,17785.40945,41284.47322,24303.45537,49514.6517,1886.678892,HM0166,76,5/10/2017,Sold,3/11/2023
Alcoves,ALC0209,ALCPH04,209,House & Lot,80.00,8769.911375,11073.55463,17951.04638,43769.69692,26720.95775,54843.25154,2025.764185,HM0178,76,4/22/2017,Sold,3/11/2023
Alcoves,ALC0210,ALCPH04,210,House & Lot,80.00,9939.605923,10946.92061,34884.64323,43269.15912,44824.24915,54216.07973,2002.598122,HM0004,76,4/28/2017,Sold,3/11/2023
Alcoves,ALC0211,ALCPH04,211,House & Lot,60.00,7453.786792,9359.031301,34880.34951,41179.13961,42334.13631,50538.17091,1910.836557,HM0165,76,11/10/2017,Sold,3/11/2023
Alcoves,ALC0212,ALCPH04,212,House & Lot,60.00,7517.669815,8279.537074,35179.29316,41532.06732,42696.96297,49811.60439,1897.993813,HM0166,76,9/3/2017,Sold,3/11/2023
Alcoves,ALC0213,ALCPH04,213,House & Lot,80.00,10076.47033,11097.65534,35364.99084,43864.95817,45441.46117,54962.61351,2030.173099,HM0178,76,6/28/2017,Sold,3/11/2023
Alcoves,ALC0214,ALCPH04,214,House & Lot,80.00,9909.797202,14430.39983,34780.02474,49127.25858,44689.82194,63557.65841,2234.285952,HM0004,76,6/21/2019,Sold,3/11/2023
Alcoves,ALC0215,ALCPH04,215,House & Lot,60.00,6496.198254,8202.591964,12494.42372,41146.0929,18990.62198,49348.68487,1880.354984,HM0165,76,3/22/2017,Sold,3/11/2023
Alcoves,ALC0216,ALCPH04,216,House & Lot,60.00,7461.53921,10250.29026,34916.62732,44107.50627,42378.16653,54357.79652,2006.871167,HM0166,76,3/8/2018,Sold,3/11/2023
Alcoves,ALC0217,ALCPH04,217,House & Lot,101.00,10953.17772,13991.8633,8698.53248,32354.54776,19651.7102,46346.41106,2084.781439,HM0178,76,3/29/2017,Sold,3/11/2023
Alcoves,ALC0218,ALCPH04,218,House & Lot,89.00,7607.660719,10881.472,20039.94548,29765.76614,27647.6062,40647.23814,1470.617076,HM0174,76,6/29/2013,Sold,3/11/2023
Alcoves,ALC0219,ALCPH04,219,House & Lot,60.00,5056.553773,8252.931141,22840.49952,41398.60582,27897.0533,49651.53696,1796.392607,HM0165,76,11/21/2014,Sold,3/11/2023
Alcoves,ALC0220,ALCPH04,220,House & Lot,60.00,5791.922055,7132.759554,31534.83105,35779.56669,37326.75311,42912.32624,1552.567963,HM0166,76,1/13/2013,Sold,3/11/2023
Alcoves,ALC0221,ALCPH04,221,House & Lot,80.00,6793.087835,9953.347594,22725.86883,37446.215,29518.95666,47399.5626,1714.916175,HM0176,76,8/11/2013,Sold,3/11/2023
Alcoves,ALC0222,ALCPH04,222,House & Lot,80.00,6858.85357,10049.70867,25971.59736,37808.74202,32830.45093,47858.45069,1731.518746,HM0177,76,8/11/2013,Sold,3/11/2023
Alcoves,ALC0223,ALCPH04,223,House & Lot,60.00,5854.504295,8327.353262,31875.56775,45082.52558,37730.07204,53409.87884,1939.50528,HM0182,76,3/27/2016,Sold,3/11/2023
Alcoves,ALC0224,ALCPH04,224,House & Lot,60.00,5769.142199,8096.523107,31410.80333,42054.17352,37179.94553,50150.69663,1911.226159,HM0183,76,4/29/2016,Sold,3/11/2023
Alcoves,ALC0225,ALCPH04,225,House & Lot,80.00,6785.493447,10067.97995,24748.91165,37877.48173,31534.4051,47945.46167,1734.666803,HM0178,76,10/15/2013,Sold,3/11/2023
Alcoves,ALC0226,ALCPH04,226,House & Lot,80.00,7750.696434,11024.46653,32326.29139,43575.6697,40076.98782,54600.13623,2016.78415,HM0175,76,3/26/2016,Sold,3/11/2023
Alcoves,ALC0227,ALCPH04,227,House & Lot,60.00,5977.167586,10217.38049,28058.23405,47962.79331,34035.40163,58180.1738,2100.499098,HM0165,76,8/26/2018,Sold,3/11/2023
Alcoves,ALC0228,ALCPH04,228,House & Lot,60.00,6562.826078,8311.998,32738.13848,19220.52342,39300.96456,27532.52142,1899.640719,HM0166,76,6/17/2017,Sold,3/11/2023
Alcoves,ALC0229,ALCPH04,229,House & Lot,80.00,7771.224394,11053.66518,32411.90857,25627.36456,40183.13297,36681.02974,2022.125666,HM0178,76,1/21/2016,Sold,3/11/2023
Alcoves,ALC0230,ALCPH04,230,House & Lot,80.00,6776.541202,9929.103188,26588.34926,37355.00335,33364.89046,47284.10654,1710.738975,HM0177,76,7/18/2013,Sold,3/11/2023
Alcoves,ALC0231,ALCPH04,231,House & Lot,60.00,5854.287455,8909.937971,31874.38714,19220.52342,37728.67459,28130.46139,322.3615558,HM0182,76,1/6/2016,Sold,3/11/2023
Alcoves,ALC0232,ALCPH04,232,House & Lot,60.00,6139.969567,8857.725784,32092.92173,44432.39513,38232.8913,53290.12091,1985.106432,HM0166,76,2/12/2017,Sold,3/11/2023
Alcoves,ALC0233,ALCPH04,233,House & Lot,99.00,9755.318199,14076.16291,31915.66207,45141.99779,41670.98027,59218.1607,2136.141767,HM0176,76,3/1/2017,Sold,3/11/2023
Alcoves,ALC0234,ALCPH04,234,House & Lot,169.00,14347.77063,20781.64386,19529.42409,30612.87347,33877.19472,51394.51733,1859.453637,HM0152,64,6/21/2012,Sold,3/11/2023
Alcoves,ALC0235,ALCPH04,235,House & Lot,120.00,10041.07319,14188.99841,23757.05849,37341.62801,33798.13168,51530.62641,1864.378064,HM0157,64,11/22/2012,Sold,3/11/2023
Alcoves,ALC0236,ALCPH04,236,House & Lot,120.00,10163.66206,16588.3736,24047.10229,43656.13811,34210.76435,60244.51171,2179.646434,HM0158,64,1/23/2015,Sold,3/11/2023
Alcoves,ALC0237,ALCPH04,237,House & Lot,120.00,10222.55539,16684.49491,25343.81959,43909.10354,35566.37498,60593.59845,2192.276392,HM0157,64,11/19/2014,Sold,3/11/2023
Alcoves,ALC0238,ALCPH04,238,House & Lot,120.00,10105.27932,16437.5498,26592.5264,43259.21036,36697.80572,59696.76016,2157.186849,HM0156,64,12/26/2014,Sold,3/11/2023
Alcoves,ALC0239,ALCPH04,239,House & Lot,120.00,10169.7683,16598.33976,19494.92319,35295.40535,29664.69149,51893.74511,1877.515698,HM0153,64,2/19/2014,Sold,3/11/2023
Alcoves,ALC0240,ALCPH04,240,House & Lot,120.00,10135.62412,16542.61216,27093.24193,43535.70628,37228.86605,60078.31844,2173.633561,HM0156,64,7/26/2015,Sold,3/11/2023
Alcoves,ALC0241,ALCPH04,241,House & Lot,120.00,10613.62679,17738.64378,27932.21135,43629.28958,38545.83813,61367.93336,2220.291829,HM0157,64,8/9/2012,Sold,3/11/2023
Alcoves,ALC0242,ALCPH04,242,House & Lot,120.00,10096.45251,16478.67916,26686.52084,43367.45185,36782.97335,59846.13101,2165.23302,HM0156,64,8/2/2015,Sold,3/11/2023
Alcoves,ALC0243,ALCPH04,243,House & Lot,120.00,10131.91543,16536.55911,26828.65656,43519.7763,36960.57199,60056.33541,2172.838215,HM0157,64,7/22/2015,Sold,3/11/2023
Alcoves,ALC0244,ALCPH04,244,House & Lot,120.00,10154.20775,16572.94298,26954.39627,43615.52886,37108.60402,60188.47183,2177.618911,HM0156,64,7/29/2015,Sold,3/11/2023
Alcoves,ALC0245,ALCPH04,245,House & Lot,120.00,10216.21193,16674.1416,25963.9846,43881.85641,36180.19654,60555.998,2190.916008,HM0157,64,1/9/2015,Sold,3/11/2023
Alcoves,ALC0246,ALCPH04,246,House & Lot,120.00,10209.34709,25061.97772,27090.52192,55899.47757,37299.86901,80961.45529,2926.925813,HM0156,64,6/12/2020,Sold,3/11/2023
Alcoves,ALC0247,ALCPH04,247,House & Lot,120.00,10207.70456,16660.2565,27096.40383,43845.31455,37304.10839,60505.57105,2189.09156,HM0157,64,8/30/2015,Sold,3/11/2023
Alcoves,ALC0248,ALCPH04,248,House & Lot,120.00,10049.47489,16402.0058,26817.52358,43165.66817,36866.99848,59567.67396,2138.915908,HM0156,64,8/15/2015,Sold,3/11/2023
Alcoves,ALC0249,ALCPH04,249,House & Lot,120.00,10032.88491,16319.79088,26836.00792,42949.30056,36868.89283,59269.09144,2144.355728,HM0157,64,5/20/2015,Sold,3/11/2023
Alcoves,ALC0250,ALCPH04,250,House & Lot,120.00,10091.92335,24773.72509,26976.42667,55256.54461,37068.35001,80030.26969,2893.261508,HM0156,64,5/17/2020,Sold,3/11/2023
Alcoves,ALC0251,ALCPH04,251,House & Lot,120.00,12986.07042,16623.996,27785.09057,38441.04684,40771.16099,55065.04284,2138.288732,HM0157,64,2/26/2017,Sold,3/11/2023
Alcoves,ALC0252,ALCPH04,252,House & Lot,120.00,10111.3658,16199.90495,25646.97104,42633.79297,35758.33684,58833.69792,2128.603191,HM0156,64,4/15/2015,Sold,3/11/2023
Alcoves,ALC0253,ALCPH04,253,House & Lot,168.00,14314.98763,22678.54497,25468.8693,41591.51966,39783.85693,64270.06463,2325.290938,HM0157,64,4/8/2015,Sold,3/11/2023
Alcoves,ALC0254,ALCPH04,254,House & Lot,150.00,12532.52099,18418.03895,23721.43523,37285.63495,36253.95622,55703.6739,2015.358922,HM0156,64,11/25/2012,Sold,3/11/2023
Alcoves,ALC0255,ALCPH04,255,House & Lot,120.00,10072.13392,14446.38355,19307.7631,30265.41417,29379.89702,44711.79773,1617.672842,HM0152,64,3/14/2012,Sold,3/11/2023
Alcoves,ALC0256,ALCPH04,256,House & Lot,120.00,10031.32172,16617.9632,24379.33328,43087.69456,34410.65501,59705.65776,2160.150698,HM0157,64,3/30/2014,Sold,3/11/2023
Alcoves,ALC0257,ALCPH04,257,House & Lot,120.00,10209.52012,16913.16801,26908.98877,43853.11295,37118.50889,60766.28096,2198.524045,HM0156,64,11/13/2014,Sold,3/11/2023
Alcoves,ALC0258,ALCPH04,258,House & Lot,120.00,10047.13426,16644.15838,26839.28219,43155.61442,36886.41645,59799.77279,2163.55578,HM0157,64,3/23/2015,Sold,3/11/2023
Alcoves,ALC0259,ALCPH04,259,House & Lot,120.00,10114.31087,16503.60856,25075.45915,42791.1914,35189.77002,59294.79997,2145.285863,HM0156,64,12/15/2014,Sold,3/11/2023
Alcoves,ALC0260,ALCPH04,260,House & Lot,120.00,10150.80982,16815.90808,26794.89077,43600.93366,36945.70059,60416.84175,2185.881334,HM0157,64,7/31/2014,Sold,3/11/2023
Alcoves,ALC0261,ALCPH04,261,House & Lot,120.00,10153.18349,16735.23574,26941.49172,43391.76316,37094.67522,60126.9989,2175.39482,HM0156,64,3/22/2015,Sold,3/11/2023
Alcoves,ALC0262,ALCPH04,262,House & Lot,120.00,10059.40539,16664.48681,26513.33495,43208.32277,36572.74034,59872.80958,2166.198251,HM0157,64,11/30/2014,Sold,3/11/2023
Alcoves,ALC0263,ALCPH04,263,House & Lot,120.00,12213.0234,16713.27171,26878.35102,43334.81413,39091.37442,60048.08584,2153.680528,HM0156,64,2/4/2017,Sold,3/11/2023
Alcoves,ALC0264,ALCPH04,264,House & Lot,120.00,10139.33954,16516.28491,25570.67552,42824.05912,35710.01506,59340.34403,2146.933647,HM0157,64,5/7/2015,Sold,3/11/2023
Alcoves,ALC0265,ALCPH04,265,House & Lot,120.00,10137.46498,16793.80092,27098.16268,43543.61336,37235.62766,60337.41428,2183.007649,HM0156,64,3/21/2015,Sold,3/11/2023
Alcoves,ALC0266,ALCPH04,266,House & Lot,120.00,12339.02809,16623.996,17609.66531,38441.04684,29948.69339,55065.04284,1843.481601,HM0149,80,10/16/2014,Sold,3/11/2023
Alcoves,ALC0267,ALCPH04,267,House & Lot,120.00,10184.64394,14607.75579,19523.43901,30603.4917,29708.08294,45211.24749,1635.742934,HM0152,64,12/29/2012,Sold,3/11/2023
Alcoves,ALC0268,ALCPH04,268,House & Lot,120.00,10089.45074,16714.26018,25230.54369,43337.37706,35319.99443,60051.63724,2172.668235,HM0157,64,9/11/2014,Sold,3/11/2023
Alcoves,ALC0269,ALCPH04,269,House & Lot,120.00,10095.96239,16725.04741,25029.96947,43365.34662,35125.93186,60090.39403,2174.070456,HM0156,64,8/13/2014,Sold,3/11/2023
Alcoves,ALC0270,ALCPH04,270,House & Lot,120.00,10127.33924,16777.02654,26655.80424,43500.12011,36783.14347,60277.14665,2180.827166,HM0157,64,8/5/2014,Sold,3/11/2023
Alcoves,ALC0271,ALCPH04,271,House & Lot,120.00,10176.69034,14596.34802,24077.92705,37845.97304,34254.61739,52442.32105,1897.363176,HM0158,64,11/29/2012,Sold,3/11/2023
Alcoves,ALC0272,ALCPH04,272,House & Lot,120.00,10175.24394,16856.38584,26800.27007,43705.88594,36975.51402,60562.27178,2191.142993,HM0157,64,9/6/2014,Sold,3/11/2023
Alcoves,ALC0273,ALCPH04,273,House & Lot,120.00,10081.30622,16533.76025,23852.24936,42869.36979,33933.55559,59403.13003,2149.205245,HM0156,64,3/19/2014,Sold,3/11/2023
Alcoves,ALC0274,ALCPH04,274,House & Lot,130.00,11057.36446,16250.11996,24149.16132,37957.93991,35206.52578,54208.05987,1961.247606,HM0157,64,6/10/2012,Sold,3/11/2023
Alcoves,ALC0275,ALCPH04,275,House & Lot,147.00,12607.34844,18032.67959,28152.87336,44585.1822,40760.22181,62617.86179,2265.51424,HM0148,80,1/18/2013,Sold,3/11/2023
Alcoves,ALC0276,ALCPH04,276,House & Lot,120.00,10110.96814,16502.3705,28008.30093,51231.44051,38119.26907,67733.81101,2548.207041,HM0149,80,8/28/2014,Sold,3/11/2023
Alcoves,ALC0277,ALCPH04,277,House & Lot,120.00,11970.76721,19018.32124,33769.50957,56449.19915,45740.27678,75467.52039,2771.784662,HM0148,80,6/28/2017,Sold,3/11/2023
Alcoves,ALC0278,ALCPH04,278,House & Lot,120.00,11545.30819,16421.86169,34057.66172,50981.50174,45602.96991,67403.36343,2535.775305,HM0149,80,9/7/2016,Sold,3/11/2023
